Acidiferrobacteraceae,2,NA,0.401538921037048,0,-Inf,-Inf,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidimicrobiia_unclassified,9,NA,0.341108204829511,-Inf,-Inf,4.24594131604154,Acidimicrobiia,0,0,0,0,8e-04,0,0,0,0,0,0,0,0.000266666666666667,0,6e-04,0,0,0,0.000333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520666666666667,0,0.0034,0,0,0.000933333333333333,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213333333333333
Acidobacteriota_unclassified,43,Limu,6.25624624105333e-16,3.76938707185858,3.03242147769238,-0.736965594166206,Acidobacteriota_unclassified,6e-04,0,0,0.000333333333333333,0,0.000466666666666667,0.000266666666666667,0,0,0,0.00113333333333333,0,0,0,0.000466666666666667,0,0.000466666666666667,0,0,0,0.00226666666666667,0.000133333333333333,0.00166666666666667,0,0.0012,0,0,0,2e-04,0.000266666666666667,0,0.002,0.0016,2e-04,0,0.000266666666666667,0,0.000266666666666667,0,0,0.00113333333333333,0.0026,0,0,0,0,0.00166666666666667,8e-04,0,0,0,0,0.0016,4e-04,0.000666666666666667,0,0,0.000733333333333333,0,0,0,0,0,0,0.0032,0,0.00133333333333333,0.00153333333333333,0,0,0.002,0.0016,0,0.00173333333333333,0,0,0.000533333333333333,0.00173333333333333,0,0.000466666666666667,2e-04,0.000266666666666667,0.000466666666666667,0,0,0.00246666666666667,0,0.000266666666666667,0.000666666666666667,0,0.000133333333333333,0,0.000133333333333333
Actinobacteria_unclassified,6,NA,0.297433555494631,-Inf,-Inf,3.6256044852185,Actinobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0
Actinobacteriota_unclassified,36,CCA,0.0249913635587666,-0.51702673641584,-1.9780917489903,-1.46106501257446,Actinobacteriota_unclassified,0.000333333333333333,6.66666666666667e-05,0,0,0,0,0,0,0.000133333333333333,0,0,0.000533333333333333,0.000133333333333333,0,0,0,0,2e-04,0.00113333333333333,0,0,0.000333333333333333,0,0,6e-04,0,0,0.00113333333333333,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,6e-04,0,0.00106666666666667,2e-04,0,0.000266666666666667,0.000133333333333333,0,0,2e-04,0,6.66666666666667e-05,0,0,0,0,2e-04,0,0,0.000666666666666667,0.000133333333333333,0,0.00133333333333333,0.001,0,2e-04,0,0,0.000133333333333333,0.00106666666666667,6e-04,0,0,0.000133333333333333,0,0,0.000266666666666667,0,0,0,0,0.000533333333333333,0,0,0,0.004,0.00173333333333333,0,0.00913333333333333,0,0,0.00146666666666667,0.000466666666666667,2e-04
Actinomarinaceae,9,Limu,0.0096681972995509,1.01777470172798,Inf,Inf,Acidimicrobiia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,2e-04,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000666666666666667,0.000133333333333333,0,0,2e-04,0,0,0,0
Alcanivoracaceae1,3,NA,0.174765941191543,-Inf,0,Inf,Gammaproteobacteria,0,0,0,0,0,0,0,0,6e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266666666666667,0,0.00126666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alphaproteobacteria_unclassified,91,NA,0.198185484944911,0.371099625786401,-0.0813414383484101,-0.452441064134812,Alphaproteobacteria,0.0640666666666667,0.0478666666666667,0,0.167066666666667,0.0618666666666667,0.0389333333333333,0.0446666666666667,0.056,0.0502,0.0267333333333333,0.0403333333333333,0.0974666666666667,0.0793333333333334,0.0400666666666667,0.107933333333333,0.1402,0.148,0.0667333333333333,0.120933333333333,0.0355333333333333,0.0256666666666667,0.0504666666666667,0.0324666666666667,0.0206666666666667,0.0601333333333333,0.0952,0.00966666666666667,0.064,0.0759333333333333,0.0927333333333334,0.127466666666667,0.0451333333333333,0.0171333333333333,0.0649333333333334,0.00213333333333333,0.0424,0.0316,0.0540666666666667,0.00946666666666667,0.0366,0.0431333333333333,0.0338,0.0213333333333333,0.0252,0.0446,0.00926666666666667,0.0347333333333333,0.0816,0.0448,0.0226,0.0241333333333333,0.0554666666666667,0.0837333333333333,0.187266666666667,0.024,0.0524,0.0967333333333333,0.0223333333333333,0.0529333333333334,0.0976666666666667,0.015,0.0326,0.0837333333333334,0.0349333333333333,0.0588666666666667,0.0500666666666667,0.0479333333333333,0.0543333333333333,0.0371333333333333,0.0565333333333333,0.0327333333333333,0.0383333333333333,0.0551333333333333,0.0309333333333333,0.0265333333333333,0.0399333333333333,0.167066666666667,0.0645333333333333,0.0272666666666667,0.00793333333333333,0.0238666666666667,0.0426,0.0413333333333333,0,0.0728666666666667,0.05,0.119733333333333,0.0350666666666667,0.1656,0.0666666666666667,0.0521333333333333,0.042,0.18
Alteromonadaceae,53,Limu,0.000154225297324076,4.5950836299057,3.16705015152213,-1.42803347838357,Gammaproteobacteria,6e-04,0.000133333333333333,0,6.66666666666667e-05,0.000533333333333333,0.000666666666666667,0.000733333333333333,2e-04,0.000933333333333333,0.000266666666666667,0.00426666666666667,0,0,0,6e-04,0.000133333333333333,0.006,0,0,0,6.66666666666667e-05,0,0.0058,0.000466666666666667,0.00373333333333333,0,0,0.000466666666666667,0.000333333333333333,0.0066,0.000266666666666667,0.00173333333333333,0.00233333333333333,0,0,6.66666666666667e-05,0.000133333333333333,6.66666666666667e-05,0,0,0,0.001,0.000133333333333333,6.66666666666667e-05,0.000133333333333333,0,0.0014,0,0,0,0,0.000333333333333333,0.0718666666666667,0,0.00486666666666667,4e-04,0,0.0417333333333333,0,0,0,0,0.000333333333333333,0,0.000533333333333333,0,0.0167333333333333,0.000333333333333333,0,0.001,0.000933333333333333,0.0536666666666667,0,0.000666666666666667,0,0.000466666666666667,0.000866666666666667,6e-04,0,0,0.00746666666666667,0,0.00126666666666667,0,0,0.00213333333333333,0,6.66666666666667e-05,0.004,0,6.66666666666667e-05,0,0
Alteromonadales_unclassified,6,NA,0.0830422125898631,-Inf,0,Inf,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0,4e-04,0.0136666666666667,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0,0
Amoebophilaceae,86,Coral,0.000547145815043402,-3.12357330569687,-1.68336357169693,1.44020973399995,Bacteroidia,0.00393333333333333,0.0018,0,8e-04,0.0186,0.00786666666666667,0.0112,0.000133333333333333,0.00906666666666667,0.0046,0.0188,0.000133333333333333,0,0.0148,0.000666666666666667,4e-04,0.000133333333333333,0.0076,0.0114,0,0.00166666666666667,0,0.000333333333333333,0.0036,0.0394,0.0052,0.000266666666666667,0.00273333333333333,0.0124666666666667,0.0445333333333333,0.0110666666666667,0.00113333333333333,0.002,0.00246666666666667,0.001,0.000666666666666667,0.0128,0.000933333333333333,4e-04,0.00193333333333333,0.0154,0.001,0.000133333333333333,0.000933333333333333,0.00253333333333333,6.66666666666667e-05,8e-04,0.000666666666666667,0.002,6.66666666666667e-05,0.00146666666666667,0.00593333333333333,0.00506666666666667,0.00333333333333333,0.000733333333333333,0.0036,0.000333333333333333,0.00286666666666667,0.00206666666666667,0.005,0.00826666666666667,0.0249333333333333,0.0112,0.00353333333333333,0,0.0104666666666667,0.0012,0.00113333333333333,0.00133333333333333,0.00166666666666667,0.0014,0.00506666666666667,0.00353333333333333,0.00193333333333333,0.0228,0.00273333333333333,0.0016,0.00153333333333333,0.0018,0,0.00553333333333333,0.0789333333333333,0.0098,0.0108,0.0558666666666667,0.000533333333333333,0,0.000933333333333333,0.000133333333333333,0.00146666666666667,0.000933333333333333,0.015,0.00166666666666667
Anaerolineaceae,16,NA,0.204965283453776,-Inf,-Inf,0.671774666651428,Anaerolineae,0,0,0,0.000666666666666667,0,0,0,0,0,0.000466666666666667,0,0,0,0.00186666666666667,0,0.000266666666666667,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0.00133333333333333,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.000666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,6.66666666666667e-05,0.000133333333333333,0,0,0,0,0,0.00273333333333333,0,0,0.00273333333333333,0,0,0,0,6.66666666666667e-05,0,6e-04,0
Anaerolineae_unclassified,46,NA,0.128678493782241,1.97535394528192,0.174060776011517,-1.8012931692704,Anaerolineae,4e-04,6.66666666666667e-05,0,0,2e-04,6.66666666666667e-05,0,0,0,0.00413333333333333,2e-04,0,0,0,0.000266666666666667,0,6.66666666666667e-05,6.66666666666667e-05,0,0,0,0,0.000466666666666667,8e-04,0,0.000733333333333333,0,4e-04,0.000333333333333333,0.000466666666666667,0,0.000333333333333333,0,6.66666666666667e-05,0,6.66666666666667e-05,6.66666666666667e-05,2e-04,0,0,6.66666666666667e-05,0.0012,0,0,0.000333333333333333,6.66666666666667e-05,0.000266666666666667,0,0,0,0,0,0.000133333333333333,0,2e-04,0,4e-04,0,0,0.0034,0,0.000466666666666667,2e-04,6.66666666666667e-05,0,0,0.00106666666666667,0.000733333333333333,0,0.000466666666666667,0.00153333333333333,0.000266666666666667,0,0.001,0,0,0.000133333333333333,0.000133333333333333,0,0,0,6.66666666666667e-05,0,0,0,0.00226666666666667,0,0,0,0.000266666666666667,0.000333333333333333,0.000266666666666667,2e-04
AncK6_fa,52,CoralCCA,6.87274572377011e-06,-Inf,-Inf,0.465811185286055,AncK6_cl,0.00413333333333333,0.00733333333333333,0,0,6e-04,0.000333333333333333,0.00246666666666667,0.0024,0.00113333333333333,0,0,0.0046,0.00566666666666667,0,0.0112,0.00146666666666667,0,0.0032,0,0.00406666666666667,0,0.008,0,0.00786666666666667,0.000333333333333333,0.00293333333333333,0,0.00126666666666667,0,0,0.000666666666666667,0,0,0.00586666666666667,0,0.0078,0,0.000333333333333333,0.000733333333333333,0.0076,0.00173333333333333,0,0,0.0142666666666667,0.003,0,0,0,0.0022,0.0105333333333333,0.000333333333333333,0.00306666666666667,0,0.00226666666666667,0,0.00433333333333333,0.000666666666666667,0,0.00593333333333333,0,0,0.00266666666666667,0.00226666666666667,0.005,0,0.00853333333333333,8e-04,0,0.0044,0.00213333333333333,0,0,0.00626666666666667,0,0,0.00486666666666667,0,0,0.00706666666666667,0,4e-04,0,0.000133333333333333,0,0,0,0,0.00153333333333333,0,0.0086,0.00713333333333333,0.00273333333333333,0.00566666666666667
Archaea_unclassified,2,NA,0.115063164575434,Inf,Inf,0,Archaea_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arcobacteraceae,8,NA,0.320442851518645,4.4424409022046,-1.82069786147516,-6.26313876367976,Campylobacteria,0,0,0,0,0,0,0,0.00686666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.0026,0,0,0.000733333333333333,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,0
Arenicellaceae,69,Limu,7.68501246428192e-05,2.21394665181873,1.22339401471248,-0.990552637106248,Gammaproteobacteria,0.00106666666666667,2e-04,0,0.0056,0.00973333333333333,0.00106666666666667,0.000333333333333333,0.00113333333333333,0.00573333333333333,0.00333333333333333,0.00173333333333333,0,0,0,0.000533333333333333,0.000866666666666667,0.0042,0.0018,0.0054,0,0.00293333333333333,0.00126666666666667,0.0220666666666667,4e-04,0.0014,0.00113333333333333,0,0.001,0,0,0,0.002,0.0209333333333333,0,0,0.00346666666666667,0.00493333333333333,0.00113333333333333,0.00186666666666667,0,0.000533333333333333,0.0120666666666667,0.00153333333333333,2e-04,0.0024,0,0.00553333333333333,6e-04,0,0,0,0.0026,0.0018,0.0016,0.0016,0.0028,0.0188666666666667,0.004,0.00106666666666667,0.0036,0,0.000666666666666667,0.00113333333333333,0,0.00353333333333333,0.000333333333333333,0,0.000933333333333333,0.0016,0.0022,0.00373333333333333,0.00313333333333333,6e-04,0.00293333333333333,0.00226666666666667,0.000333333333333333,0.00226666666666667,0.00633333333333333,0.000133333333333333,8e-04,0,0.0038,0,0,0.00453333333333333,0.00253333333333333,0,2e-04,0.0028,0,0.000333333333333333,0.00126666666666667,0.00166666666666667
Azospirillaceae,1,NA,0.527245366439623,-Inf,0,Inf,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2M28_fa,1,NA,0.297433555494631,Inf,Inf,0,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD2-11_terrestrial_group_fa,79,CoralCCA,4.65884498174648e-05,-4.36408100869529,-4.26719395507192,0.0968870536233665,BD2-11_terrestrial_group,0.0199333333333333,0.0509333333333334,0,0.00166666666666667,0.00966666666666667,0.00213333333333333,0.0158666666666667,0.0308666666666667,0.0136,0.000533333333333333,0,0.0210666666666667,0.0824,0.00333333333333333,0.013,0.00386666666666667,0.00126666666666667,0.0272,0.0100666666666667,0,0.000266666666666667,0.0184,0,0.0390666666666667,0.00553333333333333,0.0232666666666667,0.000466666666666667,0.00326666666666667,0.002,0,0.00673333333333333,0.00333333333333333,0,0.036,0,0.0258,6.66666666666667e-05,0.00246666666666667,0.00446666666666667,0.0346,0.0264666666666667,0.0018,0,0.0330666666666667,0.0112666666666667,0.000466666666666667,0.00113333333333333,0.000466666666666667,0.025,0.0506666666666667,0.0014,0.0148,6e-04,0.00873333333333333,0.00153333333333333,0.0248,0.0054,4e-04,0.054,0.000866666666666667,0,0.0152,0.00993333333333333,0.0314,0.00146666666666667,0.0409333333333333,0.007,6e-04,0.0559333333333333,0.0110666666666667,6.66666666666667e-05,0,0.0324666666666667,0,4e-04,0.0227333333333333,8e-04,0.001,0.0337333333333333,0,0.00533333333333333,0.000733333333333333,0.00386666666666667,0,0.00413333333333333,0.003,0,0.0116,0.001,0.0628666666666667,0.0282666666666667,0.0250666666666667,0.0361333333333333
BD2-7,8,NA,0.566738360083074,1.03908520797339,0.0797271924707345,-0.959358015502654,Gammaproteobacteria,0,0,0,0,0,0,0,6e-04,0,0,0,0,0,0,0,0,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173333333333333,0,0,0,0,0.000266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0.000866666666666667,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0
BD7-11_fa,11,NA,0.6570142609531,-1.2776811817982,0.0584166862253221,1.33609786802352,BD7-11,6e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0.00106666666666667,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0.000266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0.000266666666666667,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,2e-04,0,0,0,0,0.000133333333333333,0,0,0,0,0,0,0,0,0,0,0
BD7-8_fa,55,Limu,0.00835671165025795,1.44961193221466,1.71350842056045,0.263896488345785,Gammaproteobacteria,0.0024,6e-04,0,0.0018,0.00246666666666667,0.00173333333333333,8e-04,0,0,0.00133333333333333,0,0.000466666666666667,0,0,0.000466666666666667,0,0.0044,0.001,0,0,0,0.000333333333333333,0,0.000333333333333333,0,0,0,0,0.00146666666666667,0.00173333333333333,2e-04,0.0028,0,4e-04,0,0.000133333333333333,0.000266666666666667,0.00126666666666667,0.000133333333333333,0.000733333333333333,0.000933333333333333,0.00173333333333333,0,0,0.00126666666666667,0,0.000666666666666667,0.000333333333333333,0,0,0.000866666666666667,0.000533333333333333,8e-04,0.00106666666666667,0.0034,0,0,0.000666666666666667,0,0.000733333333333333,0,0,0.000866666666666667,0.00206666666666667,0.00306666666666667,0,0,0.00113333333333333,0.000133333333333333,0,0.000666666666666667,0,0.000466666666666667,0.0014,0,0.000533333333333333,0.00453333333333333,0.0022,0.000533333333333333,0,2e-04,0,0.000533333333333333,0,0,0.00253333333333333,0,0.000333333333333333,0.0016,0,0.0014,0.00193333333333333,6.66666666666667e-05
BIrii41,10,Limu,0.000154225297324076,7.7678834812682,6.22356296504439,-1.54432051622381,Polyangia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.000666666666666667,0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0.00453333333333333,0,0,0,0,0,0,0.000266666666666667,0,0.000466666666666667,0,0,0,0,0,6.66666666666667e-05,0,0,0,0,0,0.000866666666666667,0,0,0,0,0,0,0
