featureID,X,Y,Z,p_val,sum_sq,f_val,tuk_Coral_CCA_diff,tuk_Coral_CCA_p,tuk_Limu_CCA_diff,tuk_Limu_CCA_p,tuk_Limu_Coral_diff,tuk_Limu_Coral_p,adj_p_val,Limu_MA,Coral_MA,CCA_MA,sample_type_DA,CCA,Coral,Limu,MeanDecreaseAccuracy,MeanDecreaseGini,RF_selection,LM_selection,transp
id_10032,-0.0128945824314244,-0.00015939951892952,-0.0100624631536111,1.76334810963018e-06,142.49238457799,15.1693280684888,-1.61577227413657,0.00372354792629681,1.36607041462198,0.046947006554085,2.98184268875855,1.48481742068274e-06,2.94647420642354e-05,2.30512620862496,-0.676716480133594,0.939055794002978,CCALimu,0.000111111111111111,0.000594871794871795,0,0.000281818181818182,0.0403393934679313,Not Important,Significant,0.8
id_10034,-0.0158802310259744,0.000811539420111035,-0.00509999076555715,0.0249536600118383,5.3344122063358,3.83036434037859,-0.128924859094268,0.772633703280931,0.453021860874802,0.101030194005283,0.58194671996907,0.020544157624298,0.0512651336628079,-0.0947697601645228,-0.676716480133594,-0.547791621039326,Limu,0,0,0.000222222222222222,5e-05,0.00372314507198229,Not Important,Not Significant,0.2
id_10035,-0.0177750249091502,-0.0106049094291847,-0.00341733934117979,0.00722516788194886,23.4729487001319,5.18144202779226,0.920112618760578,0.0213328704858364,1.09783219840719,0.0175439781909434,0.17771957964661,0.889389122666727,0.0208015252511427,0.270488653639789,0.0927690739931788,-0.8273435447674,CoralLimu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10048,-0.000188084632982798,-0.009416437496957,0.00848889592035898,0.506464246718085,8.35688513508448,0.684950710262495,0.338903400037995,0.815778958590503,-0.39536685214527,0.814590297735209,-0.734270252183265,0.478719447071332,0.553844269255595,0.798173510677013,1.53244376286028,1.19354036282228,,0,0,0,0,0,Not Important,Not Significant,0.2
id_1005,-0.000432561347652486,-0.0116278353265253,8.52908932476176e-05,0.0560386054078585,43.2197780393396,2.96637584991163,0.150826773929782,0.966716344001075,-1.44414959302524,0.107681354053549,-1.59497636695502,0.0590691494529676,0.0910132946067538,1.02955137914948,2.6245277461045,2.47370097217472,,0,0,0,0,0.00266666666666667,Not Important,Not Significant,0.2
id_10052,-0.0160653683855904,0.00771015560905279,0.00518505240155536,0.00844039015327641,7.96008431211245,5.01014046468285,0.150627064633805,0.734606194957959,0.71897407539523,0.00752259219063256,0.568347010761425,0.0378302540833609,0.0234167765396101,-0.108369469372168,-0.676716480133594,-0.8273435447674,Limu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10057,0.00447850202339286,-0.0106282977592589,0.0044620623205847,0.142011122086009,18.3493144512537,1.99044768940303,0.250692484212267,0.862805099081502,-0.830912021101296,0.306449072898056,-1.08160450531356,0.125297209312774,0.189677873512556,0.353525858026271,1.43513036333983,1.18443787912757,,0,0,0,0,0.00469422363540011,Not Important,Not Significant,0.2
id_10058,0.00976499686261369,-0.0112729260528104,0.0163306966470847,1.01063289762942e-09,434.324655897965,25.6620555318541,3.21250821809991,1.10915931537114e-05,-1.83697797315899,0.0464519584910257,-5.0494861912589,2.62866961531216e-09,5.57509408048449e-08,0.750512820744976,5.79999901200388,2.58749079390397,CoralCCA,0.00146153846153846,0.00217671261487051,0.00162859362859363,0.00191048622435015,0.21423557814278,Important,Significant,0.8
id_10059,-0.00096044702054853,-0.00917164138132669,0.00470987528201179,0.22187123730422,27.8388743896208,1.52855741921559,1.15631788720776,0.210433318757233,0.325744997917258,0.910829346129824,-0.830572889290506,0.531356045419352,0.273830315702598,1.26308322282006,2.09365611211057,0.937338224902801,,0,-0.000142857142857143,0,-4.65116279069767e-05,0.002,Not Important,Not Significant,0.2
id_10061,-0.0187365909366256,0.000312732930641239,-0.00329544514096966,0.000672893499033699,17.7273305996253,7.8643498271196,-0.0321321411101871,0.990115647431994,0.963698432746247,0.00225127157293237,0.995830573856434,0.00114677240157168,0.00342327088208417,0.319114093722841,-0.676716480133594,-0.644584339023407,Limu,0,0,0,0,0.0142702702702703,Not Important,Not Significant,0.2
id_10065,-0.0141294124812539,-0.0131127123378646,-0.00413511567442641,0.344726756152574,13.1880019134751,1.07642646614904,0.80360811095253,0.324436757652849,0.264945599352834,0.912240245659563,-0.538662511599696,0.672570095169102,0.397786663209235,1.56100252934666,2.09966504094636,1.29605692999383,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10069,-0.00853234641352161,-0.0091286672577686,0.00762440391868759,0.224373798773364,31.4535965896679,1.5169996192553,-0.589733485829702,0.696281678204818,0.842785251519881,0.579411330063241,1.43251873734958,0.195969214479299,0.276442798733467,2.39954713073514,0.967028393385557,1.55676187921526,,0,0,0,0,0.00378678678678679,Not Important,Not Significant,0.2
id_10074,0.00773241358500718,-0.0124974714430193,0.0207604341472183,0.289910806149589,23.5132332564094,1.25364025153822,1.08867086052951,0.260426235623062,0.682817649540816,0.672449289931241,-0.405853210988694,0.862782373987796,0.342718572248465,1.37085584721805,1.77670905820675,0.688038197677236,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10075,0.00185424190673818,-0.00663329180877583,0.00183216657057796,0.44793013624627,13.7350200987123,0.80960266301658,0.578775505560162,0.653274442055648,-0.315342655117785,0.910314909625463,-0.894118160677947,0.45611768692362,0.498360176450816,0.511280809206517,1.40539896988446,0.826623464324301,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10078,-0.00463107673211599,-0.010173644030542,0.00796493501851749,3.87344026033931e-06,85.859315436156,14.1516848679578,2.08572811114974,1.9687029467752e-06,1.23347433381863,0.0218821286288223,-0.852253777331116,0.140503634149504,5.57263208545505e-05,0.629583783597292,1.48183756092841,-0.603890550221336,CoralLimu,0,0,0,0,0.00355555555555556,Not Important,Significant,0.8
id_10079,0.00696462446528753,-0.00720278411438118,-0.00182657188959929,0.227189492770578,20.1098937512683,1.50415181691396,-0.4643334585971,0.706025770355076,-1.17533683478552,0.19751319730264,-0.711003376188423,0.531939028228507,0.279228471657903,0.0859730842287794,0.796976460417203,1.2613099190143,,0,0,0,0,0.00376470588235294,Not Important,Not Significant,0.2
id_1008,-0.00966498081898423,-0.0126335356076978,-0.00254105406072566,0.0720055429443141,36.8654527622244,2.70146473425616,-0.963244772855479,0.235589156179401,-1.51769122628006,0.0732207215085676,-0.554446453424578,0.685653511774717,0.112259512751356,0.119213096734511,0.673659550159089,1.63690432301457,,-0.000153846153846154,0,0,-4.65116279069767e-05,0.0102857142857143,Not Important,Not Significant,0.2
id_10083,-0.00209502179367482,0.0021178223740422,0.00620479003424944,0.17333522702858,8.03248157890015,1.78360337773025,-0.195784815105499,0.831815102056988,0.524721655188322,0.379721087952347,0.720506470293821,0.150850531722482,0.223045521407283,0.509868234769888,-0.210638235523934,-0.0148534204184354,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10089,-0.00591743469454363,-0.00136684704663449,-0.0108494795055953,0.0039288580470166,34.5286568528259,5.85790943857967,-0.335948463503177,0.661703109510089,1.14621895088496,0.0328594484840492,1.48216741438814,0.00300583502245533,0.0133623472342484,1.08035956469525,-0.401807849692887,-0.0658593861897104,Limu,0,1e-04,0.00025,0.000101412066752246,0.0344580043627128,Not Important,Not Significant,0.2
id_1009,-0.0140890494308442,0.00197724994567971,0.0068212250834989,5.0167374629936e-05,38.762920932168,10.9482972336015,-0.0777795131926693,0.963635082107621,1.4075542525758,0.000311367148766561,1.48533376576847,9.22276391650545e-05,0.000425870010184402,0.893718521302793,-0.591615244465674,-0.513835731273004,Limu,0,0,0,0,0.0174881986058457,Not Important,Significant,0.8
id_10090,0.00433183513989024,-0.00448970022250491,0.00129457182627327,0.542685200746682,18.1542312535349,0.614977108695651,-0.326116136296011,0.924910512348971,-1.10749662511368,0.516402811936247,-0.78138048881767,0.707062297319067,0.588658128863808,1.83086397801248,2.61224446683015,2.93836060312616,,0,0,0,0,0.003,Not Important,Not Significant,0.2
id_10091,-0.0115781271743844,-0.00257851688411811,-0.00507749100486502,0.0364772452500218,19.1730558362888,3.4231588371402,-0.219917701685822,0.829603655793906,0.878014778311713,0.117033043962717,1.09793247999754,0.0314906104126873,0.0657979245786507,0.850234024241085,-0.247698455756451,-0.0277807540706287,Limu,0,0,0,0,0.00709264069264069,Not Important,Not Significant,0.2
id_10092,-0.016064066949903,0.00287622593184563,-0.00327769375841009,5.27141528670945e-08,54.2066758166876,19.9087375868439,-0.0722524454392715,0.959288639258362,1.67599487604783,9.49697283925133e-07,1.7482473214871,1.81856269820813e-07,1.57336324018942e-06,1.07153084135351,-0.676716480133594,-0.604464034694323,Limu,0,0,0,0,0,Not Important,Significant,0.8
id_10098,-0.00294962160977851,-0.0135216034527366,0.00915838160721764,0.452897946387498,9.67152755909074,0.798395766388181,-0.0748027071455772,0.990032448802811,-0.76048020158934,0.46844289244232,-0.685677494443763,0.523208957055262,0.502984012714411,0.883513049710053,1.56919054415382,1.64399325129939,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10099,-0.0139552286516468,0.00579225469018296,0.0151445290335879,0.000201419769127672,47.7160034404206,9.27723838220713,-0.390812553382141,0.528119008683289,1.35073576426149,0.00497785226122682,1.74154831764363,0.000144541103091478,0.0013188900980116,1.45641459714407,-0.285133720499561,0.10567883288258,Limu,-0.000153846153846154,0,5e-04,4.76190476190476e-05,0.0112390243902439,Not Important,Not Significant,0.2
id_101,-0.00410597593240279,-0.00987376332441976,0.00608655318579629,0.432030351344635,5.48208312508153,0.846342574576934,0.505868557860764,0.428724703800935,0.424990303030707,0.640927315251736,-0.0808782548300577,0.983140996721244,0.483139745866383,5.16688020113006,5.24775845596012,4.74188989809936,,0.000258333333333333,0.000264957264957265,0,0.000202564102564103,0.0304018243194714,Not Important,Not Significant,0.2
id_10101,-0.0141527667349746,0.001032504063474,0.00166290466250347,0.000478736707261663,29.0522624930584,8.25967663250614,-1.02224923070528,0.00260258498613508,0.135908824160823,0.919250625113394,1.1581580548661,0.00265218334290029,0.0026193922828026,0.481441574732509,-0.676716480133594,0.345532750571685,CCALimu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10103,-0.0180493723291373,-0.00925073058508094,-0.00142916136869264,0.00723151919766301,34.0070228016756,5.18047231266733,1.1338503762636,0.0179037100980335,1.29098801895341,0.0209152294778008,0.157137642689816,0.938671043409831,0.0208015252511427,0.661524780465543,0.504387137775727,-0.629463238487871,CoralLimu,0,0,0,0,0.00850980392156863,Not Important,Not Significant,0.2
id_10104,-0.0198934581534287,-0.000414658094804582,-0.00558570556725684,0.0845118766116516,2.03603501694058,2.53293306920977,0.10586666310643,0.739954978163972,0.370338592779404,0.071240881126137,0.264471929672974,0.237716913383069,0.127297298341171,-0.41224455046062,-0.676716480133594,-0.782583143240025,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10105,-0.0201981124713356,0.000461446131273716,-0.00217885375480877,0.00565604927937417,9.366976155191,5.45232253779103,0.150627064633806,0.751773540750741,0.776222883874547,0.0052654204313729,0.625595819240741,0.0259665169886785,0.0173340262161642,-0.0511206608928526,-0.676716480133594,-0.8273435447674,Limu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10113,-0.0109926167020587,0.00193118672158299,0.0035134076011962,2.37805372346466e-06,53.6469366670868,14.7806902375959,-0.343415771545544,0.497577682187732,1.48725603465444,0.000162832999235918,1.83067180619999,1.97244273780761e-06,3.77024501747724e-05,1.21571654889798,-0.61495525730201,-0.271539485756466,Limu,0,0,0,0,0,Not Important,Significant,0.8
id_10116,-0.00988232758855953,0.0114820766017973,0.0157480970067263,0.232509229341465,3.31267249210462,1.48031556684085,-0.259450271972783,0.523805559017699,0.190739180153241,0.77103402336056,0.450189452126024,0.224444894406424,0.285070685510147,-0.22652702800757,-0.676716480133594,-0.417266208160811,,0,0,0,0,0.00384,Not Important,Not Significant,0.2
id_10118,-0.0159785997633205,0.0178329086808637,0.0224127986643373,3.04269986407344e-07,98.6134935943289,17.5001630720705,-0.712036472977506,0.14938503507049,1.8158468856802,0.000223022847504528,2.5278833586577,1.59074293737405e-07,6.76958693515124e-06,1.91537728144105,-0.61250607721665,0.0995303957608551,Limu,0.00052991452991453,0.000485294117647059,0.000333333333333333,0.000465277777777778,0.0525013468884057,Not Important,Significant,0.8
id_10119,0.000841150237172101,-0.00703986118128987,0.010291367361396,0.188262900054751,15.2984913605334,1.69811513937158,0.879035834337483,0.162912896802148,0.394103671725493,0.759057833263085,-0.48493216261199,0.64602048290466,0.238868176655426,0.626862479471169,1.11179464208316,0.232758807745677,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10120,-0.00264630751592349,-0.00654690749517186,-0.00539724299147586,0.918052758833387,0.577427581912835,0.0855735634195278,0.120262525538723,0.954601966016276,-0.0622104082218411,0.990836970070641,-0.182472933760564,0.920348137942098,0.930476693103974,-0.0838424688100818,0.0986304649504823,-0.0216320605882408,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10122,-0.00130508606490997,-0.00375900086079967,0.0208542569446008,0.0602641585121016,59.9975934627886,2.8894221859146,-1.55641801825725,0.0865443481612885,-0.00849929029647778,0.999944158906263,1.54791872796078,0.150562946827404,0.0965870165732572,1.80232918911613,0.254410461155356,1.81082847941261,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10124,-0.00750033115685099,-0.00621149588734251,-0.000108393876728751,0.708643491742231,2.58947649072282,0.34559157178796,0.362736184643759,0.684620155668241,0.201020409213868,0.917168930479408,-0.161715775429891,0.942961507413998,0.741800712567186,1.97741054310827,2.13912631853816,1.7763901338944,,0.000153846153846154,0,0,5e-05,0.006,Not Important,Not Significant,0.2
id_10125,-0.0147688858488078,-0.0001254450237132,-0.000657702105969984,0.00915603404586701,30.2458246488744,4.92067374610246,-0.667209972178115,0.214813279312279,0.725736747006735,0.259220577445024,1.39294671918485,0.00692910644928491,0.0250780591447398,0.981826060263808,-0.411120658921043,0.256089313257071,Limu,0,0,0,0,0.00369230769230769,Not Important,Not Significant,0.2
id_10126,-0.0125892548118552,0.0112486181803328,0.0241232412198224,0.419389123212439,8.37165512128234,0.876550875039923,0.53230063245559,0.528435949311252,0.67287037112175,0.470926374967095,0.14056973866616,0.965773996551544,0.470899205123796,0.752295837033334,0.611726098367173,0.0794254659115826,,0,0,0,0,0.002,Not Important,Not Significant,0.2
id_1013,-0.00483856085907101,-0.00796621698415927,0.00478981539699229,0.346164401040498,17.372229891702,1.07217532975733,0.939640241351034,0.312508691481552,0.514904607302194,0.769739257454137,-0.42473563404884,0.829431232400748,0.399085039504749,2.01609617700166,2.4408318110505,1.50119156969947,,0,0,0,0,0.0096,Not Important,Not Significant,0.2
id_10131,-0.0046423294893881,-0.00507988698583668,0.0155884560665885,0.744272722042832,4.04881050501928,0.296221772452609,0.358900577556094,0.815599209816563,0.477692575215551,0.765678226871526,0.118791997659456,0.982767546373974,0.774225259708411,0.598431401068695,0.479639403409237,0.120738825853142,,0,0,0,0,0.0072156862745098,Not Important,Not Significant,0.2
id_10135,-0.0179205667385954,-0.00956979506761292,-0.00302091176094115,0.00371106162540625,39.8849721933812,5.92165823826898,1.27458984064677,0.00746250578635721,1.3339005255672,0.0180256239582953,0.0593106849204338,0.991244199117356,0.0128268091982062,0.506556980799803,0.44724629587937,-0.8273435447674,CoralLimu,0.000258333333333333,0,-0.000222222222222222,5.71428571428571e-05,0.00953214285714286,Not Important,Not Significant,0.2
id_10138,-0.00473052153578566,-0.00654982151913268,0.00604397727845021,0.0665831098516568,32.2266882157268,2.7840516085532,-0.765657501724551,0.338851790600518,-1.46736664060008,0.0566363742846773,-0.701709138875527,0.491957935178636,0.105128478091598,0.503994051657059,1.20570319053259,1.97136069225714,,0.000153846153846154,0,-0.000333333333333333,0,0.00533333333333333,Not Important,Not Significant,0.2
id_10139,-0.0218567513768394,-0.00176307310693273,-0.00628941560775226,4.58936482608281e-08,48.4239505690029,20.10273350599,0.150627064633806,0.815689624676893,1.69450909985011,1.55114623479058e-07,1.5438820352163,8.81392944851456e-07,1.40210151572373e-06,0.867165555082711,-0.676716480133594,-0.8273435447674,Limu,0,0,5e-04,0.000102564102564103,0.0202855614973262,Not Important,Significant,0.8
id_10140,-0.0193688185525055,0.00173713234827118,0.00220166482736505,1.92292792526061e-06,38.1487120812555,15.0565074017413,0.150627064633805,0.823898886341131,1.51122639150748,4.3698408106474e-06,1.36059932687368,2.24110727603533e-05,3.1671291431593e-05,0.683882846740086,-0.676716480133594,-0.8273435447674,Limu,0,0,0,0,0.0174872727272727,Not Important,Significant,0.8
id_10142,-0.0200530040770461,0.000113821942699589,-0.00349308422780216,0.0218824011370871,7.61934266107163,3.97194943824083,0.150627064633806,0.774426902600762,0.704319440538937,0.0195367947155199,0.553692375905131,0.0744577575039234,0.0473441761715991,-0.123024104228464,-0.676716480133594,-0.8273435447674,Limu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10143,-0.000318264729273968,-0.00813735899347475,0.00377165943969337,0.893642257359161,2.97623631089556,0.112576287743389,0.388544398681294,0.883692843143625,0.225483907006899,0.96961460171795,-0.163060491674395,0.983209627755978,0.909450940203524,2.36285883543197,2.52591932710636,2.13737492842507,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10144,-0.0128432681070505,0.00236990335893052,0.000698458830570384,0.0262405109494389,26.3478150452372,3.77625550673858,-0.325494636024502,0.72046152929173,0.975048719282321,0.119502247397227,1.30054335530682,0.0207818144550236,0.0527166563199753,1.21199075833078,-0.0885525969760435,0.236942039048459,Limu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10149,-0.00363802714998574,-0.00823030274544204,-0.00511089324641556,0.720894825944196,2.96860265362444,0.328335369632126,0.0514505152953049,0.993670152851738,0.425398945740719,0.726253821518504,0.373948430445414,0.771416978212751,0.75364575910625,0.837028544674273,0.463080114228859,0.411629598933553,,2e-04,0.000111111111111111,0.00025,0.000171701112877583,0.0108222222222222,Not Important,Not Significant,0.2
id_10150,-0.019399604061733,0.00159729732373616,0.00185681073825783,1.52312183216708e-07,47.8910179817125,18.4408368970959,0.150627064633805,0.827788259415128,1.68551757525791,4.65888757572586e-07,1.5348905106241,2.40785843896862e-06,3.84552452547763e-06,0.85817403049051,-0.676716480133594,-0.8273435447674,Limu,0,0,0,0,0.0300825738955064,Not Important,Significant,0.8
id_10151,-0.0174996798543443,0.0101435632233888,0.00549856643866903,0.00568651965333413,9.69836102903278,5.44636421811486,0.150627064633806,0.75933817661211,0.78903512446556,0.00534656987798221,0.638408059831755,0.0255452724761954,0.0173679291952799,-0.0383084203018384,-0.676716480133594,-0.8273435447674,Limu,0,0,0,0,0.0103879173290938,Not Important,Not Significant,0.2
id_10153,-0.0171202855813876,0.00356694342070981,0.00204943427478491,4.70830497192478e-05,28.2572555242874,11.0256919758474,-0.0989512953151961,0.920560955757815,1.18214364345876,0.000375684678861843,1.28109493877395,7.32744305964594e-05,0.0004081882480504,0.604378458640359,-0.676716480133594,-0.577765184818399,Limu,0,0,0,0,0,Not Important,Significant,0.8
id_10156,0.00353607083524892,-0.00023431007629401,-0.00394807631279828,8.44783885446545e-05,143.89375541301,10.3163554545873,-2.6980476118808,4.80943793588207e-05,-1.23935579710262,0.17795915477434,1.45869181477818,0.0834741901824794,0.000650467439138286,1.22593142089704,-0.232760393881136,2.46528721799966,CCA,0,0,0,0,0,Not Important,Significant,0.8
id_10157,0.00421213866988877,0.00511459448383251,0.00742794481388189,0.00326270724864889,32.4420453608199,6.06585405544355,-1.00751180540117,0.0201499573192157,0.287572248511321,0.780868304843655,1.2950840539125,0.0071439891829328,0.0116684781940769,0.618367573778902,-0.676716480133594,0.330795325267581,CCALimu,0.000133333333333333,0,0,5.55555555555556e-05,0.00266666666666667,Not Important,Not Significant,0.2
id_10161,0.00274871076900675,-0.0133443899516573,0.0014072473857888,0.0455827047852942,30.3217304018514,3.18559259233408,0.112511290654821,0.97157682435878,-1.21834559135129,0.0887771380339547,-1.33085688200611,0.0494002701328534,0.077191569457687,-0.29568032856908,1.03517655343703,0.922665262782211,Coral,0,0,0,0,0,Not Important,Not Significant,0.2
id_10164,-0.0182520988360876,-0.00353943839322115,-0.00394489139155917,0.0474596045218416,18.7064433742416,3.14268854358189,0.636697776015328,0.235032779010531,1.10205798358328,0.0433610260868501,0.465360207567953,0.544677379038865,0.079577438409523,0.708359570328048,0.242999362760095,-0.393698413255233,Limu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10175,-0.00513103806019393,-0.00455397165345119,0.00524668684204874,0.0444312718249632,11.896596077495,3.21281443441402,-0.0640141794677767,0.976289821094036,0.767155215783452,0.0848740231016365,0.831169395251229,0.0490252697456484,0.0757353361435458,0.607238085194156,-0.223931310057073,-0.159917130589297,Limu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10178,-0.00704180697955155,0.00194893327748592,-0.00205938851616071,0.0161349985012067,30.4067324658544,4.30185000078313,-0.369619847592568,0.659138872549077,1.0306236706837,0.0966917061771194,1.40024351827627,0.0122550167828142,0.0388726526858268,1.55872354291748,0.158480024641206,0.528099872233772,Limu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10190,-0.0238012777454957,5.69768103257531e-05,-0.00974347888012196,8.55274920545096e-08,82.3616564902592,19.2353496158435,0.150627064633806,0.89158893429507,2.18959269780141,3.48114434722824e-07,2.0389656331676,1.10346865700439e-06,2.37530490002421e-06,1.36224915303401,-0.676716480133594,-0.8273435447674,Limu,0,0,0,0,0,Not Important,Significant,0.8
id_10191,-0.00153598559182857,-0.0120818534578928,0.0121235943236732,0.523920616957217,10.3396801974662,0.650611690743438,-0.203649025079924,0.945010624656467,-0.827562705272576,0.503987477900605,-0.623913680192651,0.663546123349166,0.570455137079009,1.31704272483526,1.94095640502791,2.14460543010783,,0,0,0,0,0,Not Important,Not Significant,0.2
id_10196,-0.0163382949119358,-0.00156301715182602,-0.00730557096291493,0.0404216869507964,11.7703027983689,3.31356395873563,-0.521710179814348,0.196863683272316,0.313026637636647,0.643977295583392,0.834736817450994,0.0422518628301956,0.0706962576985264,0.1580203373174,-0.676716480133594,-0.155006300319246,Limu,0,0,0,0,0,Not Important,Not Significant,0.2
id_10198,-0.0164809966121061,0.00106282296876005,0.00331964692028411,0.0923677712428514,14.248192174357,2.43962713602249,-0.204058503473336,0.857002525645596,0.745641051472161,0.223822073627555,0.949699554945497,0.0810369997071375,0.135728886989587,0.658370983225793,-0.291328571719704,-0.0872700682463681,,0,0,0,0,0,Not Important,Not Significant,0.2
id_102,-0.00422978055359948,-0.00849580625642466,0.00622639427719238,0.0792659889162987,88.1020820075981,2.60030552052983,0.00125746021814654,0.999998987742128,2.1883921395844,0.11064330523329,2.18713467936625,0.0998800076011028,0.121810393957617,6.03378798478414,3.84665330541788,3.84539584519974,,0,0,0,0,0.00466666666666667,Not Important,Not Significant,0.2
id_10201,-0.0202655149953164,0.000781453775942734,-0.00230113165845514,5.54972227116471e-06,29.7624633110068,13.6919549626231,0.0486512562049375,0.976665962859268,1.29642152746893,2.06463777816523e-05,1.24777027126399,2.70136561271173e-05,7.36868160561782e-05,0.571053791130398,-0.676716480133594,-0.725367736338532,Limu,0,0,0,0,0,Not Important,Significant,0.8
